gender,urban_rural,internet_access_hours,family_income_level,brain_rot_level,attention_span_minutes,academic_motivation,education_level,short_video_hours,social_media_hours
Female,Rural,2.522809114,High,Low,52.62119494,5.651249069,School,1.445761207,2.703889388
Male,Rural,5.993026788,Low,Low,47.8262388,3.043526932,Dropout,1.493547713,3.972378515
Female,Urban,5.023458255,Middle,Low,55.99290127,5.472540924,Graduate,1.160807528,2.173990372
Female,Rural,6.868586858,Low,Moderate,50.1695021,6.809020582,Diploma,1.569647767,4.098746289
Male,Rural,3.016656002,Low,Low,45.6305844,3.108586612,Dropout,2.05468137,3.508532516
Male,Rural,7.483166896,High,Low,56.17501332,6.972888433,Graduate,1.435460976,3.617580465
Female,Urban,1.468491868,Low,Low,51.74818958,2.90838004,Dropout,0.277732259,0.550418858
Female,Rural,7.056384527,High,Low,48.64812178,3.369375818,Diploma,2.662937488,5.529197787
Male,Rural,6.481061894,Middle,Low,46.38548781,3.5114454,School,2.632957286,4.535198548
Female,Rural,2.379942103,Middle,Low,47.9130244,1.245372888,School,1.464115955,2.537982104
Male,Urban,8.535834212,Middle,Moderate,39.94419737,1.217198657,Dropout,2.026990562,4.240767824
Female,Urban,6.035007393,Middle,Low,53.47836097,6.563971097,Graduate,1.657883636,3.073400754
Male,Urban,3.096899383,Low,Low,58.72556145,6.285667528,Dropout,0.239846352,0.73373167
Male,Rural,3.726813656,Low,Low,60,6.98289538,School,0.711903367,1.532124042
Female,Rural,2.675033127,Low,Low,57.55129568,6.96237408,Diploma,0.178561768,0.594888841
Male,Urban,7.956889729,Middle,Moderate,48.20706513,6.418513165,School,2.196720354,6.270929976
Female,Urban,8.403285031,High,Low,56.47216314,6.605866448,School,2.81771021,5.957309622
Male,Rural,4.456135352,Low,Low,53.20741803,4.379086766,School,1.115044741,2.249520875
Female,Urban,4.728655869,Middle,Low,51.49755959,3.101442136,School,0.976894897,2.908438963
Female,Urban,6.331128444,Middle,Low,51.67166032,5.154881617,Diploma,2.361584225,4.537455235
Female,Rural,5.354945976,Low,Low,55.44022847,6.824452814,Diploma,1.690548007,2.916582945
Female,Urban,2.98275021,High,Low,55.5547838,3.251006468,School,1.483389058,2.840376839
Male,Rural,6.488732903,Middle,Low,56.13414862,5.557957255,Diploma,2.196869169,3.911466771
Male,Rural,4.172345658,Low,Low,56.01406079,5.408972454,School,1.422116188,3.152058312
Male,Urban,5.300982971,Low,Low,53.30058336,4.208574974,School,1.481252717,4.564492228
Female,Rural,5.555735594,Low,Low,54.2264707,5.86438118,Postgraduate,1.094247957,2.381295573
Male,Rural,5.594264282,Low,Low,48.55688113,2.235683878,School,1.705020546,3.54815784
Other,Urban,3.371713813,Middle,Low,52.15880981,5.00641316,Diploma,0.865944365,2.398578844
Female,Urban,5.467951062,Middle,Low,55.09411524,4.883992783,Graduate,1.170913394,2.656682336
Male,Urban,6.226655143,Middle,Low,58.00399563,7.072503494,School,1.966716606,3.532920333
Female,Urban,6.143283074,Low,Moderate,53.35599655,7.349578446,Graduate,2.018518272,4.502830936
Male,Urban,1.819987164,Middle,Low,60,6.56145401,Graduate,0.355191052,0.685827925
Male,Rural,5.830174925,Middle,Low,51.24612989,4.232417723,Graduate,1.636962941,2.966442106
Female,Urban,5.586634871,Middle,Low,58.02773915,6.105194545,Graduate,2.450315048,4.588159819
Male,Rural,4.477428248,Middle,Low,59.19762462,6.953807685,School,0.802718442,2.220177276
Male,Rural,4.81953886,Middle,Low,52.31317396,3.255968936,Dropout,1.142283224,3.490127878
Male,Urban,4.675360338,Middle,Low,60,7.314387807,Graduate,1.020030578,2.634665526
Male,Urban,4.528327075,Low,Low,56.08164119,5.58010774,Diploma,1.306170212,3.311259985
Male,Urban,3.537833582,Low,Low,60,6.876277466,Graduate,0.800600999,2.312509046
Female,Urban,5.82168644,Low,Moderate,42.6898883,2.85609794,School,2.026685118,4.833530134
Female,Urban,6.164514929,High,Low,59.04826385,6.243253837,Postgraduate,1.263786518,2.551852688
Female,Rural,6.144537056,Low,Low,42.75596615,3.983149392,Diploma,2.484296365,4.86525831
Male,Urban,7.567236127,Middle,Low,53.4475233,6.11425291,Diploma,2.86223145,4.818082075
Female,Rural,5.345311475,Low,Low,56.05783145,5.361577459,School,1.64041915,4.26889711
Male,Urban,5.491829697,Middle,Low,57.36415021,7.566127378,Graduate,0.879461977,2.684978701
Male,Rural,3.025985518,Low,Low,47.79854009,3.327380112,Dropout,0.900116689,2.285844343
Female,Urban,2.247770121,Low,Low,50.18542215,5.492298296,Graduate,1.534388742,2.793287419
Female,Urban,5.502528756,Middle,Low,56.99091755,6.208251367,Diploma,1.013604394,3.143134965
Male,Rural,2.679682372,Low,Low,53.36186827,5.421923108,School,1.083813736,2.774586094
Male,Urban,5.341186752,Middle,Moderate,54.33807048,5.620403249,School,2.329260357,4.367517299
Male,Rural,2.775169971,Low,Low,56.45560516,7.634513502,Diploma,2.056631465,3.655964227
Female,Urban,7.386047628,Middle,Low,60,5.731327982,Graduate,1.506975662,2.782183049
Male,Urban,4.667995097,Middle,Low,57.87894141,5.256796294,School,1.521354417,2.650937781
Female,Rural,5.107248014,Low,Low,59.68963534,6.393860072,School,1.2356971,3.728361714
Other,Urban,6.111700153,Low,Moderate,52.40394483,7.252289326,Graduate,1.836583212,4.338497991
Female,Rural,7.832792856,Middle,Low,56.74080221,4.581093888,Dropout,2.265376603,4.784666411
Male,Rural,4.847140808,Low,Low,48.45455406,3.090485785,School,1.452963438,3.524737703
Male,Urban,4.876655542,Middle,Low,48.21341278,2.194353986,School,1.425738879,3.810485748
Female,Urban,7.459003891,Middle,Low,51.69413319,4.538727754,School,2.853394323,6.163551956
Female,Urban,2.74728953,Low,Low,59.88148735,7.166120646,School,1.395783839,2.376626457
Male,Urban,5.289008837,Low,Low,55.50683915,8.267559702,Graduate,1.083438303,2.475002103
Male,Urban,2.980415335,High,Low,60,9.341623249,Graduate,1.034065483,2.237795693
Female,Rural,5.442223326,Middle,Low,46.67647004,3.586889934,School,1.390719598,2.73371636
Female,Urban,6.200712647,Middle,Low,44.04209145,1,School,0.609542921,1.458896687
Female,Urban,7.542834129,Low,Low,50.79424503,5.505201727,Diploma,2.413917071,4.436489511
Male,Rural,3.720258156,Middle,Low,60,5.729321251,School,1.615658974,3.558444446
Male,Urban,4.460659993,Low,Low,52.78697717,3.516803189,School,0.939424583,2.834547732
Female,Rural,5.825235259,Middle,Low,54.56816288,5.061866516,Dropout,1.839746669,4.920673071
Male,Urban,7.439283512,Middle,Low,60,6.087029379,Diploma,1.246715673,2.586090766
Male,Rural,4.875523891,Middle,Low,53.42837112,4.173865198,School,1.793874202,3.954553209
Male,Rural,6.045613993,Middle,Low,53.80467729,3.777178336,School,2.347111042,4.066912875
Female,Rural,6.76410452,High,Low,60,6.172824966,School,1.538141941,3.67740593
Female,Rural,2.905210925,High,Low,55.78435426,6.670682291,Diploma,0.897094431,2.025805331
Male,Rural,5.652079248,Low,Low,57.14523126,4.941848562,Postgraduate,1.188427319,2.120617732
Male,Rural,3.402288944,Middle,Low,60,5.413355831,School,0.874238451,2.635781017
Female,Rural,3.005946864,Middle,Low,50.78403813,4.914238733,School,1.012181862,2.496626394
Female,Rural,4.592907215,Low,Low,53.11590682,4.179113958,Diploma,1.003669388,2.446196748
Male,Urban,6.327242807,Middle,Low,53.67917292,5.145518187,Diploma,1.945628837,5.85485397
Female,Urban,5.312772716,Middle,Moderate,54.04275933,8.333265153,Diploma,2.64300827,4.467762332
Female,Rural,3.363761918,Middle,Low,51.2882101,5.243803481,School,1.365342014,2.868324787
Male,Urban,5.566418442,Middle,Low,57.38919789,7.006337337,School,1.525009772,3.666908695
Female,Urban,2.807889107,Middle,Low,60,6.472959597,Graduate,0.469105195,1.088199998
Male,Rural,3.472372657,Low,Low,60,9.663054065,Diploma,0.73935462,2.356969237
Male,Urban,3.486885804,Low,Low,60,7.108172358,School,1.327024816,2.371553034
Female,Urban,4.169882579,Low,Low,57.75659435,5.08058377,School,2.131345628,3.707327744
Female,Urban,6.25568599,Middle,Moderate,43.28862937,3.415821974,School,1.851441348,4.985044948
Male,Urban,7.204227092,Middle,Moderate,43.66111631,4.273479456,Diploma,3.263172755,6.157175289
Male,Rural,6.179519355,Middle,Low,54.06182346,5.401624416,School,1.714655348,3.943122668
Male,Urban,5.779752386,Low,Moderate,39.84525783,1.504555809,Dropout,1.914077648,5.882235414
Male,Urban,6.524747095,Low,Low,54.31519838,4.428341051,Dropout,1.651328196,2.949082013
Male,Rural,4.096865054,Middle,Low,56.43934595,5.688582536,Diploma,1.54360837,3.564398803
Male,Rural,6.082467883,Low,Low,48.82337978,5.784201943,School,2.245361929,5.155107208
Female,Urban,4.204223461,Middle,Low,50.16166359,5.94061477,Diploma,0.948621462,1.882401223
Female,Urban,6.090907078,Middle,Low,60,6.919915519,Graduate,1.153315166,3.332914321
Male,Urban,4.615315459,High,Low,55.06164661,6.896396888,Diploma,2.411677214,4.202683451
Male,Rural,3.559827199,Low,Low,60,8.946660647,Graduate,0.962608464,2.775385464
Male,Urban,5.714724412,Middle,Low,41.97727702,4.236649656,Dropout,2.155401092,4.687009441
Male,Urban,6.621407408,Middle,Low,53.74257814,6.762699575,School,2.124959792,4.546298214
Male,Urban,4.390924525,Middle,Low,55.98118607,4.700006678,School,2.476941816,4.245118668
Female,Urban,5.754201814,Low,Low,60,6.031250049,School,1.40904306,2.592571356
Male,Urban,4.475889602,Low,Low,58.45932838,7.30713835,Graduate,1.312366851,3.309613705
Male,Urban,8.288166731,Low,Low,44.06566867,5.064798965,Graduate,2.800547731,5.093270556
Male,Rural,2.180045189,Middle,,59.87101391,5.17962623,Dropout,0.380755019,0.915261521
Male,Rural,7.695243208,Low,Moderate,48.42401237,6.074273691,School,2.854756454,4.964939465
Male,Rural,5.423817352,Low,Low,54.51213167,6.638555161,School,1.049503517,3.479484167
Female,Urban,7.64188211,Middle,Low,52.76003646,4.590912852,School,1.993438492,5.186345243
Female,Urban,5.308082775,High,Low,52.16337909,4.376380594,School,2.03159125,3.62630197
Female,Rural,8.110700235,High,Moderate,40.76084636,2.188156132,Dropout,2.822623889,5.748355868
Male,Urban,4.588419522,High,Low,56.11639473,7.012606733,Diploma,1.0593877,2.490703605
Male,Urban,6.831080634,Middle,Low,58.13812041,6.259310741,Graduate,2.110837247,4.451010437
Female,Rural,5.416504597,Low,Low,57.29845517,4.819907387,School,0.891265404,2.098983925
Male,Rural,7.467430215,Low,Low,53.11915257,4.289253022,Graduate,1.989940601,4.163840243
Male,Rural,7.514237757,Middle,Low,57.51550952,4.527379651,Graduate,1.550057903,2.982834214
Female,Urban,6.002419883,Low,Low,51.35434188,3.582341947,School,2.211951053,4.394482495
Male,Urban,4.92144174,Low,Moderate,50.1712692,3.730194157,School,2.04775375,4.707108849
Male,Urban,4.791968458,Middle,Low,57.20068285,5.550185382,Dropout,0.817491584,2.387743388
Female,Urban,4.547477117,Middle,Low,50.83353492,4.471813915,Graduate,0.887406855,2.383053854
Female,Urban,2.32607286,Low,Low,60,5.848897107,School,1.111759115,2.471947034
Female,Urban,5.354301132,Low,Low,53.67446153,6.339820399,Diploma,2.884449316,5.040677078
Male,Urban,6.240933026,Middle,Low,53.43924432,4.290664961,School,1.804468473,5.200200061
Female,Rural,3.980296183,Low,Low,50.51461002,3.320496889,School,1.018063003,2.568692136
Male,Urban,6.772919916,High,Low,58.78031601,6.697094746,Graduate,1.282521373,3.403155703
Female,Urban,5.994511128,Middle,Low,47.03743051,3.362624505,Diploma,1.691466088,5.36952358
Female,Urban,6.380976245,High,Low,53.22654957,6.976579952,Graduate,1.231082579,3.089305708
Male,Urban,4.440596729,Low,Low,57.49065481,6.570027675,School,1.325655548,3.389756458
Female,Urban,4.66107432,Middle,Low,54.31938284,6.510482564,Graduate,1.673160025,3.716125133
Male,Rural,3.046508249,Low,Low,56.33544775,6.070526498,Diploma,0.525381383,1.034051324
Female,Rural,5.31112583,Middle,Low,50.28003134,4.872421207,Dropout,2.288927975,3.905258218
Male,Urban,7.068277149,Low,Low,51.98005967,4.245907069,Dropout,2.575983115,4.323140212
Male,Urban,4.840613353,High,Low,49.54601614,5.635950692,Diploma,1.61794264,3.057914195
Male,Rural,0.5,Low,,60,5.969615062,School,0,0
Other,Urban,7.645615851,Middle,Low,54.43100088,6.780497783,Dropout,1.461263684,3.74398328
Female,Urban,2.005745724,Middle,Low,51.74481774,5.44464546,School,1.356519374,2.935495428
Male,Rural,0.779584461,Low,Low,59.14940351,6.096481197,School,0.261937416,0.557222988
Male,Urban,8.282136469,Middle,Moderate,48.08790881,4.653362642,School,3.115368795,6.149189832
Female,Urban,7.083678086,Middle,Low,46.44505451,3.754718724,School,3.069498213,5.318716764
Female,Rural,5.409438956,High,Low,59.71576131,6.654120505,Diploma,1.179927198,2.995773436
Male,Rural,2.075139192,Low,Low,60,5.350273719,School,0.690935931,2.07557322
Female,Urban,6.048069815,Middle,Low,48.58594091,4.544876288,School,2.404270081,4.101217922
Female,Urban,4.606207267,Low,Low,45.04060738,5.922752349,School,1.808735189,4.042735598
Male,Rural,3.632288168,Low,Low,57.81766968,4.840549853,Dropout,1.155944176,2.796948417
Male,Rural,8.332244032,Middle,Low,53.11665824,3.911204287,School,1.494000996,2.879333419
Male,Rural,6.808079333,Low,Low,50.72407237,5.326331004,Diploma,1.229220336,3.938295389
Male,Rural,5.54817966,Middle,Low,54.10437529,3.861767607,Dropout,1.712873822,3.20312647
Male,Rural,3.87398693,Low,Low,45.07489474,2.453078702,Dropout,1.757833615,3.002959098
Female,Rural,4.129884638,Middle,Low,58.57515414,5.65061336,School,1.653871368,3.160261703
Male,Urban,5.162935504,Middle,Low,58.09341492,7.22709522,Diploma,1.483500305,2.683315817
Female,Urban,3.10846489,Low,Low,54.55538668,5.709113586,Postgraduate,0.834427883,1.424205011
Male,Urban,6.615216349,High,Low,53.638821,4.341748484,School,1.494415917,4.515829407
Female,Urban,2.73101663,Low,Low,60,7.396401809,School,0.407319871,0.717292888
Male,Rural,2.30735017,Low,Low,49.68144414,5.88742154,Graduate,1.218172184,2.050763621
Female,Urban,6.68154223,Middle,Low,58.0825578,5.609067529,School,1.086151505,1.911668536
Male,Urban,4.431623294,Middle,Low,58.54433215,5.671994544,School,1.599702416,3.175712766
Female,Urban,3.000169625,Middle,Low,55.09922529,4.735807061,School,1.173574139,2.110431727
Male,Urban,4.829434974,Middle,Low,57.4450366,6.722929734,Graduate,1.758509504,3.26995602
Female,Urban,4.815018465,Middle,Low,52.08681334,6.16564503,Graduate,1.453815411,3.002048172
Male,Rural,2.063939875,Middle,Low,49.81465841,5.924989333,Diploma,0.877981654,2.140731244
Male,Rural,8.30376511,Middle,Low,52.70717188,4.254757977,School,1.997604976,5.210206056
Female,Rural,4.897857943,Middle,Moderate,48.28757246,2.143404687,Dropout,1.91840576,3.630019427
Male,Rural,7.424795889,Middle,Moderate,48.55905039,5.805273993,Diploma,3.003418807,5.54688552
Male,Rural,1.139073908,Low,Low,60,7.081275318,Graduate,0.899202479,1.910609174
Male,Urban,5.933223264,High,Low,54.74474698,5.097328977,School,1.159569303,2.283812891
Female,Rural,6.204833789,Middle,Low,53.49984721,6.218322368,School,1.99421166,4.028923355
Female,Urban,4.017262006,Low,Low,44.39738222,4.594901791,Diploma,2.087844035,4.330856747
Female,Urban,5.395901156,Low,Low,56.25993212,7.944009068,Diploma,1.735963275,3.442969311
Male,Rural,5.125590408,Low,Low,41.4665058,5.329168906,Graduate,2.004923073,4.001455108
Male,Urban,7.058785254,Middle,Low,60,6.91876847,Diploma,1.717488069,3.313909304
Male,Rural,5.546902007,Middle,Moderate,52.7349689,7.976791013,Graduate,1.76710875,4.253480852
Male,Urban,5.627878365,Middle,Low,57.83702337,5.379172784,Diploma,1.434993764,3.741518981
Female,Urban,6.444179072,High,Low,60,7.035329439,Postgraduate,1.214697634,2.559427851
Male,Urban,3.921251846,Middle,Low,52.59580192,4.454540878,Graduate,0.90831864,1.668351693
Male,Rural,3.738081041,Middle,Low,59.6913336,7.50745789,Diploma,0.853301712,2.442086959
Male,Urban,5.739043557,Middle,Low,53.99508798,4.928295334,School,1.802139583,3.913603668
Male,Urban,5.309335251,Middle,Low,60,4.37752042,Diploma,1.280142069,3.250256253
Female,Rural,5.50633191,Middle,Moderate,49.07930837,4.695208332,School,1.983663777,3.943276977
Female,Urban,2.275023265,Low,Low,55.17210924,3.747121117,School,1.135865112,1.898753378
Female,Urban,6.007638919,High,Low,58.19990709,5.072069552,School,1.709705414,3.92148288
Male,Rural,3.349256214,High,Low,60,8.521549884,Graduate,0.781673209,1.715148615
Female,Rural,2.204491974,Low,Low,49.88141004,2.910291758,School,0.946950124,1.727398658
Female,Rural,4.196779159,Middle,Low,47.66883349,4.59387819,School,1.062423133,2.52276971
Male,Urban,5.146688247,Middle,Low,60,7.332918219,Diploma,0.891198546,2.841494442
Female,Urban,6.426773966,High,Low,53.27574425,6.21875491,School,2.905944969,5.854190011
Male,Rural,4.389916848,Low,Low,54.1006224,6.909486274,School,2.339510204,4.250532582
Female,Urban,4.527618711,Middle,Low,54.35675719,3.483627067,School,2.155199752,3.679123123
Male,Rural,3.120194481,Middle,Low,43.10979443,4.196843288,School,1.437846891,2.727941396
Male,Rural,3.36504032,Low,Low,60,7.970049453,Postgraduate,0.803580265,1.728490573
Female,Urban,6.542662749,Middle,Low,49.68217979,2.868732144,School,1.752893599,4.240344197
Male,Rural,5.572291184,Middle,Low,54.3866927,5.637097144,School,1.601727162,3.573840548
Female,Urban,6.905979095,High,Low,60,7.2962535,School,1.80716248,3.872710296
Female,Urban,5.627875597,Low,Moderate,45.44854391,5.383734706,Diploma,2.418369978,4.561234691
Female,Urban,3.522622872,Middle,Low,53.88031729,6.032641953,School,1.314820347,2.221485243
Male,Rural,5.143797099,High,Low,47.6748704,1.856141839,Dropout,1.371003269,2.327295362
Female,Urban,6.562196642,Middle,Low,47.27441147,2.842841336,School,1.925186104,3.899411109
Male,Urban,4.287297976,Middle,Low,55.47697105,4.802911457,School,0.99518777,2.460912838
Male,Urban,4.115206266,High,Low,57.10213862,5.388810586,Graduate,1.017531976,2.821056343
Male,Rural,2.940330533,Low,Low,55.91543045,3.66554218,Diploma,0.998745045,1.952481125
Male,Rural,3.678678293,Middle,Low,51.15738678,4.651465801,School,0.948757188,2.761165362
Male,Rural,3.729658861,Middle,Low,55.43757624,3.443393697,Dropout,0.967746484,2.322599457
Female,Rural,3.047565209,High,Low,57.9700066,3.802959447,School,1.660714232,2.783184197
Female,Rural,4.728741644,Middle,Low,53.72391027,5.3016157,Diploma,1.068863534,3.369622857
Male,Rural,6.050834321,Low,Moderate,36.66828953,1.508645861,School,2.044221994,4.438974324
Male,Rural,4.159461833,Low,Low,54.28399691,5.926419687,Dropout,1.159443992,2.628801359
Other,Rural,7.078940225,Low,Moderate,54.1353411,8.307098747,School,2.155389724,5.374007258
Female,Rural,3.399203875,High,Low,52.8437608,3.644524652,School,1.59704853,3.220664071
Male,Rural,3.394682743,Middle,Low,56.51668004,8.343686546,Graduate,1.720815381,4.064790626
Female,Rural,5.297386027,Middle,Low,55.85517542,5.848146995,Diploma,0.890745787,2.282914572
Female,Urban,7.944366984,Low,Low,56.668597,5.994136896,Postgraduate,1.448508349,4.287542696
Male,Rural,4.300240374,Middle,Low,54.0266845,3.799690076,Dropout,1.099960045,2.017899641
Male,Urban,5.839901236,Low,Low,58.42810789,5.129790219,Diploma,1.443745619,2.668742741
Male,Urban,4.656540029,Low,Low,44.06408612,5.560516175,School,1.751201538,3.113520184
Female,Urban,3.699864426,Low,Low,53.8110005,4.914675623,School,1.63308603,3.184852851
Male,Rural,5.452652618,Middle,Low,44.7680821,2.060614251,School,1.665665452,5.105532002
Male,Urban,6.741562599,High,Low,45.95355799,2.921733624,School,2.003517457,5.684745675
Male,Urban,5.914059018,Low,Moderate,44.58070607,7.172163199,Postgraduate,2.326242993,4.399523037
