,gender,urban_rural,internet_access_hours,family_income_level,brain_rot_level,attention_span_minutes,academic_motivation,education_level,short_video_hours,social_media_hours
7756,Female,Rural,2212418427,Middle,Low,5258868889,3010363241,Diploma,0602498383,1580607565
7757,Male,Urban,56605329,Middle,Low,5270688894,2908368079,School,165791462,4383044415
7758,Female,Rural,5439504803,Low,Moderate,4318016002,5428704164,Diploma,2709871187,5713843516
7759,Male,Urban,530807331,Middle,Low,5324879709,5788136175,Graduate,1617029534,3310513918
7760,Male,Rural,3360398522,Middle,Low,5328696949,4445562201,School,0898424334,1768103346
7761,Male,Urban,4097937508,Low,Low,5238025717,4853922029,Diploma,1872915348,3780623899
7762,Male,Rural,3971162827,Low,Low,5257456876.257233,2335742137,Dropout,1014664347,1744719681
7763,Male,Rural,475917539,Low,Low,5257456876.257233,5476378418,School,1450329802,2418619727
7764,Male,Urban,6256255833,Low,Low,5312681525,4167927571,School,2258209595,3971591922
7765,Male,Rural,2808628321,Middle,Low,5455324734,5088752703,School,1020785034,2958989926
7766,Male,Rural,4824690054,Low,Low,5512946845,8685403987,School,1649097286,5287236501
7767,Male,Rural,405818098,Middle,Low,5257456876.257233,5109560215,Diploma,1114534138,2278424754
7768,Male,Urban,7338090576,High,Low,5036646586,5815431796,Diploma,2664163005,5124382452
7769,Female,Urban,8580793853,Middle,Moderate,4777396443,5267521971,Dropout,1583493147,435392367
7770,Male,Urban,4882157985,High,Low,5163966423,2060065481,Dropout,1730445817,3630517932
7771,Female,Urban,6137455725,Middle,Low,5568866392,4422197383,School,0751691956,21692075
7772,Male,Urban,4856404191,Low,Low,5776446511,6029248975,Diploma,0849395891,1674954853
7773,Male,Urban,5202270373,Middle,Low,5257456876.257233,5663075811,Diploma,18153178,3170221192
7774,Male,Rural,3748032798,Low,Low,5257456876.257233,5007996704,Diploma,1288878843,3762026026
7775,Female,Rural,5309969662,Low,Moderate,4756091206,6303078973,Dropout,2430231316,4320666017
7776,Male,Urban,3133845677,High,Low,5849274414,5045351799,Graduate,0509906191,1530106127
7777,Female,Rural,6281672413,Middle,Moderate,4683034313,398034363,School,1983218787,4279365512
7778,Male,Rural,4453274621,Middle,Low,5582345798,5508090484,Diploma,1695467452,4905713522
7779,Male,Urban,507309814,Middle,Moderate,4705561059,607539311,School,2335582724,4343986105
7780,Male,Rural,3945448925,Middle,Low,4983740113,1963620532,Dropout,0841787252,1659365986
7781,Male,Rural,158620463,Middle,Low,5739014647,6353961715,Diploma,118481773,2096210153
7782,Male,Urban,4036755398,Low,Low,5257456876.257233,6066850079,School,1143554429,3330221021
7783,Male,Rural,5731098391,Low,Moderate,5269859594,5459596872,Diploma,2062572187,5572910672
7784,Female,Urban,4457749815,Low,Low,5257456876.257233,7019499116,Diploma,0743872539,1621523407
7785,Male,Urban,6825824202,Low,Moderate,4468366876,4088618238,Diploma,2310328945,5302540702
7786,Female,Rural,3099672139,Middle,Low,5257456876.257233,8351496642,Graduate,0667123349,151927726
7787,Male,Urban,5433137519,Middle,Low,5257456876.257233,651886706,Graduate,1372844743,2898944478
7788,Female,Urban,5197296464,Low,Low,5257456876.257233,6701809783,Graduate,1283713874,2228342405
7789,Female,Urban,6005805904,Low,Moderate,5248830206,569477689,Diploma,1587824123,5110112653
7790,Male,Urban,332498556,Middle,Low,5523123959,3536717312,Dropout,0328029594,1069880359
7791,Female,Urban,4092191491,Low,Low,5257456876.257233,8543255366,Diploma,1003402426,2437493591
7792,Female,Rural,5415265432,Middle,Low,5842502661,6385932161,Postgraduate,141068624,2994846803
7793,Male,Urban,4110147834,Middle,Low,5257456876.257233,5618744219,School,1312894407,2495524292
7794,Male,Rural,5930749974,Low,Low,4752544018,3820613538,Diploma,1433188615,2538644947
7795,Female,Urban,4092127973,High,Low,5920635774,8950392141,Postgraduate,1438535237,308718189
7796,Female,Urban,6718477039,High,Low,4169071517,10,Dropout,2525508172,4700379679
7797,Female,Urban,5870923933,Middle,Low,5257456876.257233,5448025302,Diploma,273629917,5955087797
7798,Male,Urban,5408018856,Middle,Low,5714112884,517119499,Diploma,1090517657,2318475181
7799,Female,Rural,3485541363,Low,Low,5902042894,447102005,School,1737484306,3006216062
7800,Female,Urban,527661373,Low,Low,4795135229,261074342,Dropout,1901447518,3450098735
7801,Male,Rural,4450275856,Low,Low,4807706319,3585300326,School,1137163547,3435968421
7802,Female,Urban,5910607432,Middle,Low,5619225327,6293370596,Postgraduate,1043321645,1743822184
7803,Female,Urban,3805204377,High,Low,4636482592,4267396952,School,1258739908,303187018
7804,Male,Urban,5938464027,Middle,Moderate,4347145182,2759783609,Dropout,1337582052,3043111324
7805,Female,Urban,5451519227,Low,Low,5257456876.257233,4429975923,Diploma,225623422,4813566996
7806,Male,Rural,2895611214,Low,Low,4443729374,2790426101,School,1437163468,2806134024
7807,Female,Urban,6596255783,Middle,Low,5377721796,6690110312,Graduate,2703661867,5903672487
7808,Female,Urban,5471762861,Low,Low,5475956165,5953669551,Graduate,1156324983,2698180045
7809,Male,Urban,3133450371,Middle,Moderate,5371316288,5558680379,Graduate,1958073043,3445709789
7810,Female,Rural,4767823532,Middle,Low,5257456876.257233,8120106446,Graduate,0736302214,1725399885
7811,Female,Urban,7243461259,High,Low,5479627543,6280723955,Diploma,1893364136,3613939829
7812,Female,Rural,4774857069,High,Low,5257456876.257233,4455157259,School,1545038322,2579996622
7813,Male,Urban,3149126563,Low,Low,5257456876.257233,6188019438,Diploma,0823292071,1814242969
7814,Female,Rural,4709163647,Middle,Low,5284700042,5028689919,School,1673806025,3776699263
7815,Male,Rural,2118179247,Low,Low,5257456876.257233,9124401562,Graduate,0783615575,2216597556
7816,Male,Rural,6102809774,Middle,Low,5257456876.257233,67300743,Graduate,0664251658,1810967347
7817,Male,Rural,8416245206,High,Moderate,4991005788,6135472126,Diploma,1365593703.2115192,6749449764
7818,Male,Urban,5281498983,Middle,Low,5408716339,4989286196,School,17325669,4300440934
7819,Male,Urban,4042230597,Middle,Low,5297663934,541759924,School,1085505583,2104770748
7820,Female,Urban,5217590157,High,Low,5197483978,6620223602,Graduate,1279582551,311733266
7821,Male,Rural,4822491384,Middle,Low,5480184491,4962167486,School,1417542091,2815722039
7822,Female,Urban,8629331594,Middle,Low,5118883471,5090746573,Diploma,2803375135,4902056818
7823,Male,Urban,3305594462,Low,Moderate,4946320081,3756100066,School,1630103782,2845235865
7824,Male,Urban,7106846229,High,Low,5257456876.257233,604701176,Diploma,189585576,3692570049
7825,Male,Urban,4863915727,Middle,Low,4420179757,3583392996,School,1827956794,4012153058
7826,Male,Urban,693056431,Low,Low,5066842835,5830987268,Graduate,1479326342,3460818499
7827,Female,Urban,2874567059,Low,Low,5257456876.257233,3535421022,Diploma,0478437354,1246390447
7828,Female,Rural,7341168599,Low,Low,5221041609,6969758203,School,284793057,5114238314
7829,Female,Urban,5560426341,Low,Low,4792675465,2512611067,Dropout,1029654204,2636823742
7830,Female,Urban,6855840337,Middle,Moderate,5257456876.257233,8767973515,Graduate,2223456628,386888831
7831,Female,Urban,6104391537,High,Low,5371542094,8701548785,Graduate,2363536604,5702737343
7832,Female,Urban,6301189678,Middle,Low,5257456876.257233,7104914264,Diploma,1588602924,3420969879
7833,Female,Rural,5114626733,Middle,Low,5173282637,6228048851,Postgraduate,1673140849,3282138891
7834,Female,Rural,4540252849,Middle,Low,5437674015,6263719116,Postgraduate,125828205,2488014079
7835,Male,Rural,7426881804,Low,Moderate,4005111229,2481778056,School,2244333549,6085162396
7836,Male,Urban,5360927026,Low,Low,4730364795,4395663775,Diploma,1024570542,2693824288
7837,Female,Urban,431291895,Low,Low,5983501862,4896044017,Graduate,1754187744,3271712419
7838,Male,Urban,6214369191,Low,Low,5982788522,9204586177,Postgraduate,185209496,3095319673
7839,Male,Rural,4396523743,Middle,Low,5257456876.257233,6232379792,Graduate,1924335152,3461264182
7840,Male,Rural,4572965134,Low,Low,5257456876.257233,761202262,Graduate,1073113496,2940328385
7841,Male,Urban,4548274655,Low,Low,5361399197,4321633931,Dropout,1286755488,3000007071
7842,Female,Urban,6957722238,High,Low,5491836018,4413127426,School,1237873102,2992637176
7843,Male,Rural,532321518,Middle,Low,5257456876.257233,6944529245,Diploma,0814106905,157184232
7844,Female,Urban,4697749861,Low,Low,5257456876.257233,7509338775,School,0713915083,2342404332
7845,Male,Rural,5755864245,Middle,Low,5257456876.257233,562693248,Graduate,150571871,3702604267
7846,Male,Urban,405275424,Low,Low,5887997872,5844317679,Diploma,1909974244,4185655259
7847,Male,Urban,3456077907,Middle,Low,5257456876.257233,7572311145,School,0668207033,1604384157
7848,Female,Rural,7580202818,Low,Low,5257456876.257233,7136705923,Graduate,1400201855,2968182171
7849,Female,Rural,6928726248,High,Low,5047097576,4446008161,School,2235073765,3986150323
7850,Male,Urban,7527726041,Low,Low,4697479515,4250845749,School,1035471095,2987487406
7851,Male,Rural,3845832831,Middle,Low,5010843676,2731412904,Dropout,1260454778,2147647886
7852,Male,Rural,2287486278,Low,Low,4942819596,3351669504,Dropout,0851691003,227174301
7853,Female,Urban,2522376129,Middle,Low,5418381529,3049800277,Diploma,0828221312,2159801586
7854,Male,Urban,4898543855,Low,Low,5406680592,6467480925,School,0953191461,3119639195
7855,Female,Rural,5144405276,Middle,Low,5503249822,4726474834,Graduate,0994251555,1992134494
7856,Male,Urban,6557933197,Middle,Moderate,5257456876.257233,5203502256,Diploma,1365593703.2115192,6314815635
7857,Male,Urban,3891871116,Middle,Low,4948410129,2705230862,School,1485687136,3707991099
7858,Male,Rural,3222546582,Low,Low,5257456876.257233,6024082868,School,0917228123,2674600553
7859,Female,Urban,496534801,High,Low,5257456876.257233,7706667945,Postgraduate,0993699503,3086334466
7860,Female,Rural,1440506878,Low,Low,5257456876.257233,6652663899,Postgraduate,0727514274,137782224
7861,Female,Urban,7653262559,Middle,Low,4805364578,4282481091,School,230816175,603535897
7862,Female,Urban,5458442999,Middle,Low,5149337388,4802056624,School,0860837205,1576391216
7863,Female,Urban,1972777946,High,,5965231966,3146970376,School,0559903139,093717019
7864,Female,Urban,4233451658,Middle,Low,5633230374,5143358691,School,1041267306,3227688652
7865,Female,Urban,5871885797,High,Low,5564097732,5434849963,School,1616331727,3037909986
7866,Female,Urban,6371434212,Middle,Low,5777213459,7010609989,Graduate,1865165465,3327840736
7867,Female,Urban,4251578908,Middle,Moderate,5367946534,5293553365,Graduate,1381327944,4151342652
7868,Female,Urban,4374330856,Low,Low,5892841856,716266035,Graduate,1475923561,2975924997
7869,Male,Urban,8164466538,Middle,Low,5466005782,6155555842,Graduate,2094943721,4029504877
7870,Male,Urban,3819592034,Low,Low,5667644194,5005385614,School,0911461008,2761443096
7871,Female,Rural,357011949,Low,Low,5800535683,624222614,School,0696461352,2026823357
7872,Female,Rural,5189497888,Middle,Low,5816868996,7314949371,Postgraduate,1003744631,2685503085
7873,Female,Rural,5825421133,High,Moderate,5062937503,6423289979,Diploma,198974686,4378248784
7874,Female,Urban,5586285837,Low,Moderate,4543223525,518474409,Diploma,3055649036,5339276626
7875,Female,Urban,5040623395,Middle,Low,5257456876.257233,7527264545,Graduate,0529912068,174445465
7876,Male,Urban,4065964819,Low,Low,4435267946,2978899736,School,228794902,4122175275
7877,Female,Rural,6562639476,Middle,Low,5604502651,59396285,Graduate,1794242906,520861151
7878,Female,Rural,05,Low,,5257456876.257233,3645942712,School,0525729074,0928972771
7879,Female,Urban,2490552447,Low,Low,5257456876.257233,7138947628,Diploma,0802092733,1475519622
7880,Male,Rural,4509627002,Low,Low,5244815757,4609701187,School,0923775877,2568034904
7881,Other,Rural,4775727199,Middle,Moderate,4735925573,4721193811,School,2279671856,5163463631
7882,Female,Urban,4049363031,Low,Low,5051909052,1009082896,Dropout,1025751751,3136461016
7883,Male,Rural,3503114343,Low,Low,5257456876.257233,7807818358,Graduate,0636138667,1464546362
7884,Male,Urban,2891992225,Low,Low,5942242875,5554097541,School,1686528294,3542270876
7885,Female,Urban,4443167765,High,Low,5535968213,2878988101,Dropout,1203619632,3238230917
7886,Female,Urban,7855501114,Middle,Low,4942247729,6885140883,School,2774253176,558234399
7887,Female,Rural,2380398516,Middle,Low,5802813694,6465481696,School,163705908,3494899737
7888,Female,Urban,7006039893,High,Low,5627877739,5335241035,School,1382032222,4250692528
7889,Male,Urban,5480028017,High,Low,5091624322,3975561808,Diploma,1380364039,3299767094
7890,Female,Rural,5222683483,Middle,Low,5257456876.257233,6930645267,School,0964992217,2959422382
7891,Male,Urban,3300795987,Low,Low,4795709944,4303821708,Dropout,1208089657,2344283251
7892,Female,Urban,4835635091,High,Low,5257456876.257233,5892249269,Postgraduate,055995926,1639275701
7893,Female,Rural,2525188483,Middle,Low,5418877567,2582932081,School,0991698278,1760781993
7894,Female,Rural,5644133117,Middle,Low,5257456876.257233,6829648558,Graduate,2366037664,452534737
7895,Other,Rural,3425085608,Middle,Low,4566858714,3665640085,Diploma,1517142914,2598860794
7896,Female,Urban,5039063261,Middle,Low,5540731132,7019530935,School,1172422039,2508920189
7897,Male,Rural,3002080939,Middle,Low,5775276708,5160807353,Graduate,0620341257,1617042333
7898,Female,Urban,3331631026,Middle,Low,5445433073,5190360399,Diploma,04885943,1318336171
7899,Male,Rural,2581085759,Low,Low,4824498179,4220245963,Diploma,200310049,3364481655
7900,Male,Urban,3798865831,Low,Low,5257456876.257233,3288800529,School,1329213531,2927407878
7901,Male,Rural,2984670148,Middle,Low,5824187478,398780006,School,0975112012,1931476508
7902,Female,Rural,4802030945,Low,Moderate,4428281569,4698335655,School,1438955305,4579109016
7903,Female,Urban,6156445333,Middle,Low,5257456876.257233,6945685166,Graduate,1684254379,447899481
7904,Male,Urban,6573075831,Low,Moderate,5288828642,6719989412,Graduate,2331055585,4942598313
7905,Male,Rural,2991348763,Low,Low,5257456876.257233,5045849026,School,0625534745,1614167726
7906,Male,Rural,5346217984,Low,Low,5257456876.257233,7191378139,School,1803270645,3451704515
7907,Female,Urban,5946636514,Middle,Low,4920887978,3358978206,Diploma,2084104548,5909757512
7908,Male,Rural,607215822,Low,Low,5257456876.257233,6068761769,Dropout,134695323,3855046233
7909,Female,Rural,7299885445,Middle,Moderate,5257456876.257233,4665938684,School,2479261903,433944999
7910,Female,Urban,5849231031,High,Low,5476048559,6887797859,Diploma,1229128841,3369378335
7911,Male,Rural,5119224338,Middle,Low,4286596583,135754013,Dropout,1040815278,2566167276
7912,Female,Urban,5079481987,High,Low,5442048395,5595750416,Diploma,2314382306,4216342723
7913,Female,Rural,4690522413,High,Low,5257456876.257233,7755172539,Graduate,2035946152,3479033442
7914,Female,Rural,4356902711,Low,Low,5357324096,3581481285,School,1156216768,2941468945
7915,Female,Urban,4962482633,Low,Low,5145240006,4159547857,Dropout,1517377577,4016812687
7916,Male,Rural,3898426081,Middle,Low,5047736873,5047181221,Dropout,1769347882,3460371472
7917,Male,Rural,4649889167,High,Low,5257456876.257233,6159490207,School,1146324179,3764389177
7918,Female,Rural,6856829486,High,Moderate,5257456876.257233,7422319298,Graduate,3094796378,5618286094
7919,Female,Urban,4718352538,Low,Low,5929184967,463866354,School,2211388239,4218800562
7920,Female,Rural,3297696542,Middle,Low,5257456876.257233,6516663871,Postgraduate,0877589589,1902081417
7921,Male,Urban,4704160925,Middle,Low,5257456876.257233,6238157339,Graduate,1265355991,2747997547
7922,Male,Rural,3654430053,Low,Low,5918785154,5204155612,School,1219686032,2213740864
7923,Male,Urban,1739216006,Low,Low,5257456876.257233,7694441543,Graduate,0973976923,1674902762
7924,Male,Urban,2657593546,Low,Low,4975017738,5591661541,School,1272235521,2977944966
7925,Male,Urban,7957079322,High,Moderate,5257456876.257233,2625070641,Diploma,2675755244,6515040761
7926,Other,Urban,5258831352,High,Low,5203132152,3687903991,School,2029844306,3879445651
7927,Male,Urban,7265424221,Low,Low,4958392861,3822831734,School,1593532936,4756081062
7928,Female,Urban,4991761337,Low,Low,5257456876.257233,2476289269,Diploma,1817185737,4185097549
7929,Male,Urban,5610508332,Low,Low,5806341271,549008765,School,2030216407,3808301453
7930,Male,Rural,4828446929,Low,Low,5470320444,6387897256,Graduate,2749739919,4624421293
7931,Female,Rural,4384207678,Low,Low,5059240589,4541759075,School,1416714512,4171692071
7932,Male,Rural,610581791,High,Low,5551965122,5166847746,Postgraduate,1249912806,269083158
7933,Female,Urban,7144004018,Low,Low,5130307598,5227153078,Graduate,226127637,5232561188
7934,Male,Rural,4207292491,High,Low,5260128749,5422948098,School,0370236211,1064665631
7935,Male,Urban,4632574428,Middle,Low,5988123042,6183678341,Graduate,1633351114,3663020883
7936,Male,Urban,3007261231,Low,Low,5454394626,5454712584,Diploma,0869352144,1994364955
7937,Male,Urban,2905380957,Low,Low,5631947765,5850575059,School,0296556717,0609352745
7938,Female,Urban,4636660497,Middle,Low,5277444124,5987704275,Diploma,2066956934,3592500573
7939,Female,Urban,455446136,Middle,Low,5257456876.257233,7023288504,Diploma,1389201123,2805972649
7940,Female,Urban,391211718,Low,Low,4604641987,3464407047,School,0971303606,2504643034
7941,Female,Urban,1504607585,Low,Low,5257456876.257233,5036539158,School,0660859095,1729684646
7942,Female,Rural,2190434108,Middle,Low,5614572073,5338463057,Diploma,0719609433,1924818724
7943,Female,Urban,8969785393,Middle,Moderate,4166203742,5640719781,Diploma,3410202848,6445722056
